Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,Class
14750,482.8250122070313,198.50335693359372,95.47468566894533,0.8767356276512146,15046,0.6055008172988892,Cammeo
11852,446.0769958496094,192.0542755126953,79.09918975830078,0.9112477898597716,12029,0.7169994115829468,Cammeo
11783,429.3949890136719,172.83700561523438,88.3060531616211,0.8596276640892029,12031,0.7339146733283997,Osmancik
11625,437.3599853515625,186.7081451416016,79.7237777709961,0.9042531251907348,11830,0.7218703627586365,Cammeo
13645,454.614990234375,182.60464477539065,95.70824432373048,0.8516393899917603,13819,0.6275294423103333,Osmancik
12434,437.8970031738281,183.22872924804688,87.0101547241211,0.8800550103187561,12605,0.7250145673751831,Osmancik
11990,416.75299072265625,166.58201599121094,91.98353576660156,0.833723783493042,12145,0.6616997718811035,Osmancik
10973,419.9429931640625,171.83343505859375,82.90455627441406,0.8759122490882874,11239,0.7047527432441711,Osmancik
14115,490.4079895019531,207.9595489501953,87.42121124267578,0.9073500037193298,14580,0.5705796480178833,Cammeo
13334,470.5239868164063,194.31919860839844,89.29185485839844,0.8881719708442688,13738,0.6243094205856323,Cammeo
14528,475.447998046875,192.1985626220703,97.41742706298828,0.8620294332504272,14795,0.6294900178909302,Cammeo
12444,445.87200927734375,183.3505706787109,87.90731048583984,0.8775695562362671,12630,0.6045472025871277,Osmancik
16990,535.3389892578125,224.0871734619141,98.66263580322266,0.8978571891784668,17371,0.6009054183959961,Cammeo
15252,502.5910034179688,211.63116455078125,92.19615936279295,0.900118350982666,15495,0.5744632482528687,Cammeo
10770,405.5039978027344,158.72882080078125,87.61263275146484,0.8338677883148193,11097,0.6660482287406921,Osmancik
11385,419.010009765625,163.70387268066406,89.73258972167969,0.8363867998123169,11767,0.6401821970939636,Osmancik
11766,423.9809875488281,171.2086181640625,88.11246490478516,0.8574005365371704,11954,0.6391786336898804,Osmancik
15303,505.9280090332031,209.6199188232422,94.1570053100586,0.8934414386749268,15746,0.6246122717857361,Cammeo
12593,449.5700073242188,179.3675537109375,90.69927978515624,0.86273193359375,12945,0.6275789737701416,Osmancik
12190,440.6820068359375,185.85618591308597,83.88790130615234,0.8923423290252686,12349,0.5839800834655762,Osmancik
12673,441.7139892578125,177.02992248535156,92.58748626708984,0.8523297905921936,12950,0.6217741370201111,Osmancik
8810,384.74700927734375,164.35394287109375,68.90158081054688,0.907881498336792,8987,0.5875683426856995,Osmancik
17253,536.6939697265625,223.62705993652344,98.94525146484376,0.8967899680137634,17678,0.6729989051818848,Cammeo
12164,435.08599853515625,177.58580017089844,88.19933319091797,0.8679465651512146,12354,0.7102236151695251,Osmancik
11022,417.2590026855469,168.6112518310547,84.6778793334961,0.8647469878196716,11259,0.607272744178772,Osmancik
14276,492.8399963378906,208.876953125,88.12108612060547,0.906651496887207,14706,0.582456111907959,Cammeo
10910,445.2739868164063,190.248046875,73.87875366210938,0.9215209484100342,11229,0.6278775334358215,Osmancik
12917,473.2349853515625,200.3253326416016,83.20117950439453,0.9096706509590148,13302,0.6660994291305542,Cammeo
10972,425.3999938964844,178.52015686035156,78.78364562988281,0.8973522186279297,11192,0.7209409475326538,Osmancik
14590,496.1719970703125,212.1007537841797,88.60240936279297,0.9085678458213806,14883,0.5714845061302185,Cammeo
11309,427.6579895019531,176.28146362304688,83.04570007324219,0.8820813298225403,11508,0.8124281764030457,Osmancik
11717,439.7300109863281,182.04054260253903,82.6197280883789,0.8910763263702393,11965,0.5614817142486572,Osmancik
14146,504.3559875488281,214.06288146972656,85.74496459960938,0.916270673274994,14716,0.6252651810646057,Cammeo
14842,505.72601318359375,214.95474243164065,88.66092681884766,0.9109742641448976,15313,0.5445007085800171,Cammeo
11377,429.385986328125,172.53964233398438,85.88433837890625,0.8673114776611328,11746,0.7354233860969543,Osmancik
13902,479.2319946289063,201.1148834228516,89.12859344482422,0.896436333656311,14202,0.6986982822418213,Cammeo
13901,478.8489990234375,200.44190979003903,89.34198760986328,0.8951699137687683,14232,0.5685480833053589,Cammeo
10214,392.239990234375,158.93234252929688,82.07255554199219,0.856347918510437,10371,0.6645413041114807,Osmancik
13790,479.2999877929688,198.9013214111328,90.1360321044922,0.891424298286438,14190,0.5869084000587463,Cammeo
12581,439.1549987792969,171.1239013671875,95.38031005859376,0.8302603960037231,12858,0.6957363486289978,Osmancik
16500,523.3460083007812,219.72413635253903,97.14173126220705,0.8969619870185852,16880,0.630637526512146,Cammeo
12770,451.739990234375,191.07308959960935,86.15909576416016,0.8925632238388062,12910,0.5809826850891113,Osmancik
11770,429.2449951171875,177.57814025878906,85.31318664550781,0.8770351409912109,11938,0.5924993753433228,Osmancik
14850,511.9909973144531,223.1473693847656,85.4997329711914,0.9236845970153807,15131,0.5766990184783936,Cammeo
11981,448.8269958496094,190.1289978027344,81.32439422607422,0.9039052724838256,12154,0.5620924234390259,Cammeo
13617,465.00299072265625,189.25547790527344,92.44890594482422,0.8725709915161133,13872,0.6161259412765503,Osmancik
12625,448.3370056152344,182.10194396972656,89.70994567871094,0.8702355623245239,12833,0.60987389087677,Osmancik
10591,410.7340087890625,169.7548065185547,80.39869689941406,0.8807311058044434,10751,0.6033382415771484,Osmancik
10144,416.1510009765625,173.6658172607422,75.35470581054688,0.9009580016136168,10414,0.5704003572463989,Osmancik
11490,421.1669921875,167.71011352539062,88.5562744140625,0.8492246270179749,11793,0.7554240822792053,Osmancik
10499,408.72900390625,165.5593719482422,82.35824584960938,0.8674901127815247,10785,0.6613126993179321,Osmancik
14306,482.24798583984375,197.685791015625,94.0561065673828,0.8795611262321472,14667,0.5879500508308411,Cammeo
16934,533.0859985351562,225.30267333984372,96.45010375976562,0.9037355184555054,17323,0.7526222467422485,Cammeo
11671,430.239990234375,177.18014526367188,84.81885528564453,0.8779701590538025,11895,0.6746242642402649,Osmancik
12299,437.1319885253906,175.00462341308594,91.06095886230467,0.8539624810218811,12551,0.6234286427497864,Osmancik
14017,471.8139953613281,194.64344787597656,92.3601303100586,0.8802504539489746,14314,0.7087884545326233,Cammeo
10528,411.1199951171875,164.81996154785156,83.14048767089844,0.8634513020515442,10862,0.6214876174926758,Osmancik
11505,444.3940124511719,187.2300567626953,79.44548797607422,0.9055122137069702,11745,0.5592553019523621,Osmancik
11734,430.2799987792969,181.8872985839844,82.55502319335938,0.8910627961158752,11875,0.7994276881217957,Osmancik
12831,455.2420043945313,187.26712036132807,88.07061767578125,0.8825097680091858,13084,0.6165193319320679,Osmancik
13803,492.02099609375,207.0499420166016,87.1841049194336,0.907024621963501,14174,0.5691489577293396,Cammeo
12062,432.6239929199219,175.8968048095703,88.78304290771484,0.8632684946060181,12318,0.6159109473228455,Osmancik
11599,432.3169860839844,180.88185119628903,82.32106018066406,0.8904354572296143,11788,0.6150053143501282,Osmancik
11965,455.8179931640625,196.161865234375,78.4288101196289,0.9165950417518616,12247,0.659446656703949,Cammeo
11327,422.68499755859375,175.85305786132812,82.81970977783203,0.8821547031402588,11475,0.5963148474693298,Osmancik
11322,415.4859924316406,165.3483428955078,88.39618682861328,0.845101535320282,11545,0.6506896615028381,Osmancik
11693,424.5039978027344,176.02406311035156,84.99131774902344,0.875709056854248,11842,0.6067351698875427,Osmancik
14070,484.2160034179688,203.2800445556641,89.09188079833984,0.8988425731658936,14448,0.5673387050628662,Cammeo
13153,479.56201171875,207.92393493652344,80.9425048828125,0.9211156368255616,13339,0.6847667694091797,Cammeo
12040,441.0230102539063,182.7528076171875,85.1511459350586,0.8848183155059814,12372,0.7474082708358765,Cammeo
14138,490.8340148925781,206.18084716796875,89.36727905273438,0.9011818170547484,14523,0.762567400932312,Cammeo
12950,464.8869934082031,194.4283905029297,85.82198333740234,0.8973072171211243,13288,0.6002039313316345,Cammeo
15158,513.7260131835938,218.82000732421875,89.37168884277344,0.9127916097640992,15591,0.7017592787742615,Cammeo
14064,486.8900146484375,204.1630706787109,88.52142333984375,0.9011141061782836,14388,0.6483795046806335,Cammeo
10128,403.7250061035156,166.96295166015625,78.24747467041016,0.88338303565979,10383,0.6722421050071716,Osmancik
9322,385.4159851074219,157.35145568847656,76.35234069824219,0.8743841052055359,9566,0.6365312337875366,Osmancik
11619,447.3169860839844,193.1208648681641,77.05213165283203,0.9169579148292542,11811,0.6645504236221313,Osmancik
12281,437.4590148925781,179.5417938232422,88.17609405517578,0.8710933923721313,12532,0.7457493543624878,Osmancik
14850,499.2070007324219,210.13363647460935,91.14337158203124,0.9010380506515504,15327,0.5890052318572998,Cammeo
11550,426.843994140625,173.18565368652344,86.17210388183594,0.867423415184021,11766,0.6137414574623108,Osmancik
13782,457.4920043945313,180.915283203125,97.973876953125,0.8406713604927063,14147,0.6552560329437256,Osmancik
11071,419.593994140625,170.46420288085938,83.97248077392578,0.8702498078346252,11303,0.7706926465034485,Osmancik
12734,462.2330017089844,188.1563720703125,87.74284362792969,0.884611189365387,13069,0.5852022171020508,Osmancik
15118,514.9669799804688,224.1865997314453,87.6922378540039,0.9203237891197203,15454,0.654119074344635,Cammeo
14761,499.510986328125,210.79876708984372,90.55553436279295,0.9030274152755736,15197,0.6583266258239746,Cammeo
11742,439.7560119628906,183.10055541992188,83.15660858154297,0.8909210562705994,12016,0.5722222328186035,Osmancik
12406,449.7139892578125,188.50738525390625,84.51765441894531,0.8938571214675903,12602,0.7983269095420837,Osmancik
14126,498.4249877929688,216.88548278808597,83.81038665771484,0.9223200082778932,14410,0.7607712149620056,Cammeo
12726,434.7720031738281,175.73175048828125,93.30850982666016,0.847389817237854,12896,0.8080000281333923,Osmancik
12587,451.1719970703125,185.70013427734372,87.76485443115234,0.8812685012817383,12941,0.6980368494987488,Osmancik
10475,410.9939880371094,170.85870361328125,79.55013275146484,0.885000467300415,10739,0.7909241914749146,Osmancik
14236,486.1789855957031,201.7046813964844,90.64240264892578,0.8933398127555847,14545,0.6561577916145325,Cammeo
12345,440.1960144042969,180.38937377929688,88.1568603515625,0.8724501132965088,12591,0.7336859703063965,Osmancik
12172,433.5979919433594,174.29940795898438,90.6949462890625,0.8539592027664185,12401,0.6384474039077759,Osmancik
10326,427.7250061035156,174.47438049316406,77.73373413085938,0.8952665328979492,10691,0.6070546507835388,Osmancik
12412,456.5799865722656,191.57162475585935,83.44985961914062,0.9001371264457703,12779,0.6495028734207153,Cammeo
10594,409.8219909667969,164.287841796875,84.05598449707031,0.8592008352279663,10977,0.6279042363166809,Osmancik
13700,455.625,185.9585418701172,94.56549072265624,0.8610442876815796,13893,0.6145151257514954,Osmancik
15290,519.3170166015625,221.42962646484372,88.8773422241211,0.9159117937088012,15699,0.6615610718727112,Cammeo
11889,426.6470031738281,172.2679901123047,89.44281005859375,0.8546482920646667,12162,0.6115740537643433,Osmancik
10862,421.010986328125,175.22003173828125,80.57564544677734,0.8879944682121277,11066,0.6120126247406006,Osmancik
12613,450.20599365234375,184.875732421875,88.0660400390625,0.8792543411254883,12832,0.6072993278503418,Osmancik
10359,409.510986328125,173.3379669189453,76.87580871582031,0.896273136138916,10510,0.5735880136489868,Osmancik
12058,433.3900146484375,175.53602600097656,88.45160675048828,0.863765299320221,12283,0.6860491633415222,Osmancik
12919,474.60101318359375,207.93020629882807,79.46932983398438,0.9240828156471252,13187,0.633781373500824,Cammeo
11479,421.0750122070313,171.3476104736328,85.80913543701172,0.8655689358711243,11677,0.7990950345993042,Osmancik
11003,417.0589904785156,168.2343292236328,85.01897430419922,0.8629083633422852,11270,0.6112777590751648,Osmancik
15498,512.7039794921875,215.808349609375,92.62403106689452,0.90321147441864,15914,0.5788884162902832,Cammeo
14115,486.2720031738281,207.5510406494141,87.78108978271484,0.9061589241027832,14422,0.6008172631263733,Cammeo
11901,436.1409912109375,174.57289123535156,88.44688415527344,0.8621534109115601,12172,0.5830965042114258,Osmancik
14709,515.8499755859375,222.72283935546875,85.43155670166016,0.9235085248947144,14941,0.5247966051101685,Cammeo
13567,475.1709899902344,197.294677734375,88.9129409790039,0.8926953673362732,13940,0.6376968026161194,Cammeo
12181,456.93798828125,194.85516357421875,80.28486633300781,0.9111733436584472,12489,0.5848938822746277,Cammeo
10539,420.6369934082031,174.81980895996094,77.63504028320312,0.8959841132164001,10775,0.66270512342453,Osmancik
13088,450.21099853515625,184.7501983642578,91.24625396728516,0.8695244193077087,13266,0.7992183566093445,Osmancik
14196,499.2300109863281,210.18011474609372,87.10346984863281,0.9100843667984008,14509,0.6188586950302124,Cammeo
15371,497.6650085449219,212.7489318847656,92.46556854248048,0.9006125330924988,15587,0.8120773434638977,Cammeo
11908,447.6340026855469,187.82113647460935,81.9485092163086,0.8997957110404968,12287,0.5803118944168091,Osmancik
11329,419.4049987792969,173.3904571533203,84.3458251953125,0.8737083077430725,11560,0.803247332572937,Osmancik
13675,478.6069946289063,194.80291748046875,90.3221664428711,0.8860136270523071,14146,0.5814200639724731,Cammeo
12158,447.37701416015625,184.0953063964844,84.91305541992188,0.8872727751731873,12467,0.6315844058990479,Cammeo
14212,485.9859924316406,203.41848754882807,90.01188659667969,0.8967704176902771,14508,0.5732032060623169,Cammeo
13728,488.10198974609375,208.97412109375,84.64085388183594,0.9143032431602478,14052,0.557935357093811,Cammeo
12638,450.4030151367188,185.53121948242188,87.92227935791016,0.8805814981460571,12864,0.6321528553962708,Osmancik
10488,416.6090087890625,175.39788818359375,77.31370544433594,0.897610068321228,10720,0.7175697684288025,Osmancik
12868,454.8590087890625,191.58615112304688,86.50890350341797,0.892250657081604,13082,0.7867449522018433,Osmancik
9778,395.2000122070313,168.14675903320312,74.49897766113281,0.8964923024177551,9956,0.6205889582633972,Osmancik
11307,437.8800048828125,181.0375823974609,80.66364288330078,0.8952506184577942,11662,0.7184521555900574,Osmancik
12768,450.6000061035156,188.6433563232422,86.66716003417969,0.8882173895835876,12961,0.7981995344161987,Osmancik
10860,411.8460083007813,165.19398498535156,85.32477569580078,0.8562795519828796,11212,0.7519733905792236,Osmancik
14602,500.2330017089844,218.4880523681641,85.67758178710938,0.919906198978424,14827,0.583636462688446,Cammeo
13840,476.9010009765625,201.6256866455078,88.24250030517578,0.8991429805755615,14205,0.6305813789367676,Cammeo
12182,433.8370056152344,180.6137237548828,86.60643768310547,0.877535343170166,12341,0.7779054641723633,Osmancik
9668,393.7139892578125,159.52293395996094,78.49076843261719,0.8705757856369019,9882,0.6041744947433472,Osmancik
13683,492.9750061035156,213.90919494628903,83.1207046508789,0.9214152693748474,14070,0.76126629114151,Cammeo
13078,452.9909973144531,183.97897338867188,91.69001007080078,0.8669632077217102,13385,0.7327431440353394,Osmancik
15269,496.6889953613281,210.45181274414065,92.70919799804688,0.8977405428886414,15474,0.8066884875297546,Cammeo
13290,469.7120056152344,197.26925659179688,86.32833862304688,0.8991615772247314,13570,0.6826937794685364,Cammeo
11394,416.1629943847656,167.26898193359375,88.10797119140625,0.8500238656997681,11543,0.7842246294021606,Osmancik
10612,413.8559875488281,169.87916564941406,80.89677429199219,0.8793359994888306,10924,0.6719858050346375,Osmancik
10187,404.9679870605469,160.2264404296875,82.3290023803711,0.8578925728797913,10489,0.6162734627723694,Osmancik
12173,438.3190002441406,180.33273315429688,87.05815124511719,0.8757504820823669,12375,0.6587121486663818,Osmancik
11601,435.5570068359375,187.09185791015625,79.52678680419922,0.9051613211631776,11757,0.7201117277145386,Osmancik
16030,512.85302734375,210.2474822998047,97.63128662109376,0.8856446146965027,16306,0.5977997183799744,Cammeo
11773,433.9809875488281,174.7171630859375,87.27269744873047,0.8663090467453003,12005,0.6094631552696228,Osmancik
10759,401.927001953125,158.9398651123047,87.47952270507812,0.8349051475524902,10955,0.6192229986190796,Osmancik
14166,491.6130065917969,209.03634643554688,87.52461242675781,0.908122181892395,14386,0.6022959351539612,Cammeo
11220,418.5490112304688,172.75802612304688,83.32672119140625,0.8759885430335999,11380,0.6066176295280457,Osmancik
13002,458.3160095214844,187.3974609375,89.5873794555664,0.8783267736434937,13319,0.6763420701026917,Osmancik
14824,513.2169799804688,220.1602020263672,86.8072509765625,0.9189855456352234,15150,0.5683613419532776,Cammeo
10007,391.4590148925781,163.92861938476562,78.13725280761719,0.8790909051895142,10146,0.8017144799232483,Osmancik
14055,488.7489929199219,207.7517547607422,87.25032806396484,0.9075361490249634,14484,0.5500763058662415,Cammeo
11930,434.8059997558594,175.3011932373047,87.9839096069336,0.8649248480796814,12260,0.6438208222389221,Osmancik
10589,408.7560119628906,167.88340759277344,81.0369873046875,0.8757868409156799,10775,0.6179388165473938,Osmancik
11993,427.53900146484375,168.4983673095703,91.95948028564452,0.8379422426223755,12286,0.6392857432365417,Osmancik
11511,439.5130004882813,183.24234008789065,81.7984848022461,0.8948359489440918,11736,0.5731713175773621,Osmancik
11502,428.53900146484375,174.30467224121094,85.41966247558594,0.871688961982727,11760,0.5914232730865479,Osmancik
10735,421.4880065917969,172.7793731689453,80.1673812866211,0.8858420252799988,11021,0.7809544801712036,Osmancik
11621,402.21099853515625,153.58499145507812,96.63773345947266,0.7772325873374939,11797,0.8101080656051636,Osmancik
12759,455.3150024414063,188.1911773681641,87.0829086303711,0.8864959478378296,13082,0.675079345703125,Osmancik
15830,520.510009765625,219.44761657714844,92.66460418701172,0.9064733982086182,16121,0.5951128005981445,Cammeo
11682,437.0400085449219,176.23098754882812,86.32249450683594,0.8718202710151672,11969,0.5811940431594849,Osmancik
10634,409.5060119628906,167.4369659423828,81.81295776367188,0.872497022151947,10809,0.6837705969810486,Osmancik
15742,499.9819946289063,209.39419555664065,96.45911407470705,0.8875777125358582,15950,0.7566086649894714,Cammeo
10469,402.4509887695313,159.3994903564453,84.83900451660156,0.8465926051139832,10746,0.7741053104400635,Osmancik
10538,401.3429870605469,166.76625061035156,81.17021179199219,0.8735522031784058,10682,0.7935240864753723,Osmancik
13413,475.3900146484375,196.85678100585935,87.7881851196289,0.8950580954551697,13917,0.5710089206695557,Cammeo
9483,390.99798583984375,157.25991821289062,78.63333129882812,0.8660130500793457,9817,0.6578564047813416,Osmancik
11063,418.7749938964844,171.65377807617188,83.65955352783203,0.8731934428215027,11318,0.8034132122993469,Osmancik
10523,429.0570068359375,173.88426208496094,78.8567886352539,0.8912554979324341,11003,0.5865663290023804,Osmancik
11592,436.3999938964844,178.1359405517578,83.72199249267578,0.8826720714569092,11844,0.7235954999923706,Osmancik
13949,479.4020080566406,200.0951385498047,90.09468841552734,0.8928978443145752,14286,0.5815475583076477,Cammeo
13325,468.3500061035156,188.9027404785156,90.83171081542967,0.8768091797828674,13643,0.6126436591148376,Osmancik
13785,489.9159851074219,213.3764190673828,82.7899169921875,0.9216596484184264,14130,0.7966366410255432,Cammeo
15807,513.510986328125,219.29632568359372,92.29656982421876,0.9071182012557985,16078,0.780978262424469,Cammeo
13858,475.3689880371094,201.4420318603516,87.92324829101562,0.8997191786766052,14083,0.7785392999649048,Cammeo
11068,419.9299926757813,174.13009643554688,81.8095474243164,0.8827630281448364,11242,0.6039177179336548,Cammeo
11973,436.1830139160156,177.13417053222656,87.45832061767578,0.8696092367172241,12197,0.5988895297050476,Osmancik
14910,511.6000061035156,221.6122894287109,86.21698760986328,0.9212190508842468,15215,0.6996386647224426,Cammeo
11128,441.4330139160156,184.41098022460935,79.25365447998047,0.9029400944709778,11403,0.5581021904945374,Cammeo
10364,417.1029968261719,171.7311553955078,78.38077545166016,0.8897667527198792,10737,0.571208119392395,Osmancik
14410,483.8089904785156,200.6350555419922,92.52117919921876,0.8873265385627747,14788,0.5832118988037109,Cammeo
12006,467.6409912109375,207.447998046875,74.46878814697266,0.9333469271659852,12237,0.5487453937530518,Cammeo
14333,493.8989868164063,207.50994873046875,89.44615936279297,0.9023303389549256,14772,0.5597953200340271,Cammeo
11088,430.5870056152344,184.72201538085935,77.0133056640625,0.9089456796646118,11263,0.6283577084541321,Osmancik
13399,490.55999755859375,209.36595153808597,82.76702117919922,0.918542504310608,13654,0.5170963406562805,Cammeo
11696,443.5280151367188,186.5877227783203,80.95197296142578,0.9009827971458436,11952,0.739130437374115,Osmancik
11102,423.593994140625,173.86256408691406,82.35933685302734,0.8806842565536499,11332,0.5915387868881226,Osmancik
13657,481.6189880371094,207.01315307617188,84.51869201660156,0.9128581285476683,13872,0.5673396587371826,Cammeo
10382,405.2130126953125,168.42626953125,78.9587173461914,0.8833028078079224,10599,0.8018226623535156,Osmancik
14076,479.677001953125,199.48915100097656,90.7099838256836,0.8906388878822327,14434,0.7812187671661377,Cammeo
12734,470.614013671875,204.4029083251953,80.16529846191406,0.919883131980896,12982,0.7145903706550598,Cammeo
12228,441.156005859375,176.1103515625,90.8132095336914,0.8567928075790405,12587,0.692961573600769,Osmancik
10657,412.8389892578125,171.12416076660156,80.39784240722656,0.8827613592147827,10879,0.7248180508613586,Osmancik
15513,522.5040283203125,224.2758331298828,89.01466369628906,0.9178626537322998,15967,0.5661678910255432,Cammeo
12916,471.1960144042969,201.0029144287109,82.65473937988281,0.911539912223816,13199,0.557036280632019,Cammeo
17425,541.802978515625,232.05755615234372,96.44174194335938,0.9095501899719238,17758,0.7039550542831421,Cammeo
11652,428.8080139160156,169.5898895263672,89.57380676269531,0.8491331338882446,12067,0.737001895904541,Osmancik
11247,418.0820007324219,174.79653930664062,82.57595825195312,0.8813779354095459,11407,0.7882674336433411,Osmancik
14195,488.4599914550781,203.51271057128903,89.95865631103516,0.8970004320144653,14555,0.7173539400100708,Cammeo
13760,474.18798828125,198.3915557861328,89.04605102539062,0.8936122059822083,13989,0.6337509155273438,Cammeo
12406,441.87799072265625,177.86268615722656,90.56725311279295,0.8606496453285217,12864,0.6238560080528259,Osmancik
12193,436.2850036621094,182.62728881835935,85.25560760498047,0.8843479156494141,12336,0.6830812096595764,Osmancik
14839,504.0840148925781,211.36959838867188,91.34764099121094,0.901792049407959,15274,0.6263824105262756,Cammeo
13263,474.49798583984375,197.8428955078125,86.68631744384766,0.8988983035087585,13607,0.5600929260253906,Cammeo
15398,513.0230102539062,214.05426025390625,93.68448638916016,0.8991371393203735,15936,0.6950438022613525,Cammeo
12573,471.6449890136719,199.3369903564453,81.58099365234375,0.9124170541763306,12979,0.534566342830658,Cammeo
12709,446.2049865722656,180.19741821289065,90.73625946044922,0.863973081111908,12958,0.6262441873550415,Osmancik
11518,428.7099914550781,175.9360809326172,84.25155639648438,0.8778825998306274,11754,0.6603978872299194,Osmancik
9236,394.3410034179688,160.92889404296875,74.24967956542969,0.8872016668319702,9465,0.5773943662643433,Osmancik
13204,473.8160095214844,203.774658203125,83.10990142822266,0.9130480289459229,13430,0.5930650234222412,Cammeo
13954,481.2879943847656,204.77745056152344,87.50462341308594,0.9041024446487428,14277,0.5811260938644409,Cammeo
12598,445.18499755859375,178.979248046875,91.10215759277344,0.8607608675956726,12923,0.6314154267311096,Osmancik
16405,526.5700073242188,221.61251831054688,95.43670654296876,0.9025205969810486,16837,0.6588882803916931,Cammeo
12840,470.0960083007813,199.2614898681641,82.79352569580078,0.90959233045578,13072,0.5578727722167969,Osmancik
16505,506.89599609375,207.3458404541016,103.24419403076172,0.8672158718109131,16782,0.778170645236969,Cammeo
13003,478.5870056152344,197.88121032714844,85.5315933227539,0.9017599821090698,13402,0.5888506770133972,Osmancik
16618,513.7529907226562,213.21713256835935,99.89234161376952,0.8834632039070129,16892,0.6364123821258545,Cammeo
9802,412.3689880371094,176.1655731201172,71.48280334472656,0.9139750003814696,9991,0.5669500827789307,Osmancik
16519,533.218017578125,224.2022705078125,95.21685791015624,0.9053379893302916,17041,0.7407623529434204,Cammeo
11632,442.4440002441406,187.0115203857422,80.88976287841797,0.9016152620315552,11860,0.7945355176925659,Osmancik
10600,414.8659973144531,174.65054321289062,78.23210906982422,0.8940660953521729,10800,0.6028207540512085,Osmancik
15977,516.208984375,216.75784301757807,94.9293441772461,0.8989987373352051,16401,0.6275087594985962,Cammeo
11568,429.072998046875,178.33297729492188,83.63752746582031,0.8832000494003296,11790,0.7512176036834717,Osmancik
11819,434.0339965820313,176.3721160888672,86.8189468383789,0.8704545497894287,12193,0.7718782424926758,Osmancik
13569,490.5419921875,209.8494873046875,83.40635681152344,0.9176203608512878,14061,0.5300390720367432,Cammeo
12042,441.80999755859375,182.1767425537109,85.04359436035156,0.8843528032302856,12302,0.6408045887947083,Osmancik
12086,438.50299072265625,179.41664123535156,86.54946899414062,0.8759545087814331,12292,0.629479169845581,Osmancik
14622,481.6159973144531,200.05355834960935,94.38363647460938,0.8817099928855896,14845,0.6089455485343933,Cammeo
11584,431.3580017089844,170.8294219970703,87.8700942993164,0.8575663566589355,11897,0.6135593056678772,Osmancik
17404,521.864990234375,211.06301879882807,106.33782196044922,0.8638085126876831,17739,0.6846577525138855,Cammeo
12735,440.7330017089844,175.24607849121094,94.10066986083984,0.8436057567596436,13037,0.7996860146522522,Osmancik
15113,493.7380065917969,206.56613159179688,94.19136810302734,0.8899866938591003,15374,0.6590353846549988,Cammeo
11136,417.7669982910156,170.42234802246094,84.60591888427734,0.868066132068634,11384,0.7846121191978455,Osmancik
12008,433.2340087890625,184.12741088867188,83.70603942871094,0.8906909227371216,12129,0.6440332531929016,Osmancik
10984,421.9599914550781,170.8734893798828,83.75952911376953,0.8716187477111816,11201,0.69554203748703,Osmancik
12831,452.7200012207031,184.24652099609372,89.2625732421875,0.8748058676719666,13073,0.6112328767776489,Osmancik
12557,443.010009765625,177.72877502441406,91.59944152832033,0.856956422328949,12896,0.639293372631073,Osmancik
14439,492.5530090332031,211.8521423339844,87.4346694946289,0.9108599424362184,14614,0.5727943778038025,Cammeo
8965,383.4819946289063,156.28944396972656,74.67707824707031,0.8784617185592651,9317,0.6202864646911621,Osmancik
11686,433.4389953613281,176.76243591308594,85.64665222167969,0.8747748136520386,12038,0.7815676927566528,Osmancik
12267,438.2640075683594,175.59097290039062,90.1874771118164,0.8580162525177002,12519,0.6240842342376709,Osmancik
16155,515.280029296875,217.60548400878903,95.48460388183594,0.8985862731933594,16418,0.583318293094635,Cammeo
13524,472.7349853515625,192.08578491210935,91.37776947021484,0.8796003460884094,13947,0.5962963104248047,Osmancik
12261,457.5119934082031,201.01792907714844,78.15812683105469,0.921317219734192,12431,0.8124171495437622,Osmancik
14944,500.2380065917969,209.55764770507807,91.52841186523438,0.8995733857154846,15255,0.6289562582969666,Cammeo
11440,425.8160095214844,170.72097778320312,87.25543975830078,0.8595214486122131,11750,0.6650776267051697,Osmancik
11024,414.8590087890625,165.83213806152344,85.64083099365234,0.8563289046287537,11342,0.6350230574607849,Osmancik
15550,505.7630004882813,211.3788299560547,94.41613006591795,0.8946998715400696,15896,0.7188424468040466,Cammeo
12067,440.0010070800781,187.7613525390625,82.31121063232422,0.8987886905670166,12200,0.6172378659248352,Osmancik
12598,466.8370056152344,199.0391387939453,81.86654663085938,0.9114960432052612,13072,0.5754088163375854,Cammeo
14349,496.9460144042969,213.5440216064453,86.16077423095703,0.9149883985519408,14678,0.6668370962142944,Cammeo
12301,440.0069885253906,175.4166717529297,90.57799530029295,0.8563721776008606,12591,0.669624388217926,Osmancik
10037,395.3399963378906,164.24314880371094,78.49976348876953,0.8783878684043884,10210,0.7648986577987671,Osmancik
11571,432.6709899902344,183.70559692382807,80.5602035522461,0.8987171053886414,11741,0.6622217297554016,Cammeo
11652,429.52099609375,172.41204833984375,87.48265838623047,0.8617079854011536,11982,0.6305195093154907,Osmancik
15218,508.135986328125,214.27706909179688,91.71027374267578,0.9037794470787048,15685,0.668012797832489,Cammeo
12174,435.3680114746094,174.20001220703125,90.66159057617188,0.8538949489593506,12471,0.6638673543930054,Osmancik
13621,473.8989868164063,198.8458709716797,88.4286880493164,0.8956747651100159,13989,0.6084606647491455,Cammeo
10588,410.9360046386719,169.827880859375,80.41876220703125,0.8807771801948547,10783,0.7837737798690796,Osmancik
